"0","show","흑백요리사 시즌1","윤서울","restaurant","김도윤","","","","서울 강남구 선릉로 805","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","모리노아루요","restaurant","김승민","","","","제주 제주시 애월읍 하소로 769-58","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","로컬릿","restaurant","남정석","","","","서울 성동구 한림말길 33","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","그린볼","restaurant","남정석","","","","강원 강릉시 산양큰길22번길 30","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","카페 오쁘띠베르","restaurant","박준우","","","","서울 종로구 자하문로 47-1","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","깃든","restaurant","방기수","","","","서울 강북구 월계로7나길 46-5","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","가매일식","restaurant","안유성","","","","광주광역시 서구 상무대로 1104-26","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","광주옥1947","restaurant","안유성","","","","광주광역시 서구 상무대로 1104-20","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","장수나주곰탕","restaurant","안유성","","","","광주광역시 서구 대남대로487번길 14","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","홍보각","restaurant","여경래","","","","서울 강남구 봉은사로 130","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","친밀 제주","restaurant","오세득","","","","제주 제주시 조천읍 남조로 1781","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","오팬파이어","restaurant","오세득","","","","제주 제주시 조천읍 남조로 1781","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","나경버섯농가","restaurant","이영숙","","","","충남 부여군 석성면 비당로109번길 100","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","610 Magnolia","restaurant","에드워드 리","","","","610 W Magnolia Ave, Louisville, KY, USA","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","Nami Modern Korean Steak House","restaurant","에드워드 리","","","","835 E Main St, Louisville, KY 40206, USA","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","네기라이브","restaurant","장호준","","","","서울 성동구 성수이로 97","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","네기다이닝라운지","restaurant","장호준","","","","서울 강남구 도산대로15길 18","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","티엔미미 강남점","restaurant","정지선","","","","서울 서초구 사임당로 143 104-1~3","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","에빗","restaurant","조셉 리저우드","","","","서울 강남구 도산대로45길 10-5","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","터치 더 스카이","restaurant","조은주","","","","서울 영등포구 여의도동 63로 50","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","식당네오","restaurant","최강록","","","","서울 송파구 삼전로12길 4","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","리북방","restaurant","최지형","","","","서울 마포구 마포대로1길 16","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","달리아 다이닝","restaurant","최현석","","","","서울 강남구 도산대로45길 14","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","쵸이닷","restaurant","최현석","","","","서울 강남구 도산대로 457","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","중앙감속기","restaurant","최현석","","","","서울 성동구 성수일로6길 7-1","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","파브리키친","restaurant","파브리","","","","서울 용산구 한강대로15길 23-6","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","진진","restaurant","황진선","","","","서울 마포구 월드컵북로1길 60","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","에다마메 남영","restaurant","간귀","","","","서울 용산구 한강대로76길 11-40","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","군몽","restaurant","고기깡패","","","","서울 용산구 한강대로27가길 15","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","비아톨레도파스타바","restaurant","나폴리 맛피아","","","","서울 용산구 원효로83길 7-2","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","조광201","restaurant","만찢남","","","","서울 송파구 새말로10길 8","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","조광101","restaurant","만찢남","","","","서울 송파구 새말로10길 8","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","마마리마켓","restaurant","반찬 셰프","","","","서울 성동구 연무장18길 16","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","마마리다이닝","restaurant","반찬 셰프","","","","서울 영등포구 국제금융로 10 IFC몰 L3층 306호","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","Buto","restaurant","셀럽의 셰프","","","","서울 용산구 한남대로27가길 32","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","야키토리묵","restaurant","야키토리왕","","","","서울 마포구 성미산로 165-1","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","남영탉","restaurant","영탉","","","","서울 용산구 한강대로80길","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","디핀옥수","restaurant","요리하는 돌아이","","","","서울 중구 퇴계로 411","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","본연","restaurant","원투쓰리","","","","서울 강남구 논현로 742","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","즐거운술상","restaurant","이모카세1호","","","","서울 도봉구 노해로 341 117호","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","을지로보석","restaurant","장사천재 조사장","","","","서울 중구 마른내로11-10","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","그랜드 마제스틱","restaurant","중식여신","","","","Central Magistracy, Tai Kwun, 1 Arbuthnot Rd, Central, Hong Kong","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","도량","restaurant","철가방 요리사","","","","서울 종로구 자하문로6길 6 2층","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","나우 남영","restaurant","키친갱스터","","","","서울 용산구 원효로89길 23","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","트리드","restaurant","트리플스타","","","","서울 강남구 선릉로162길 16","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","포노부오노","restaurant","히든천재","","","","서울 강남구 도산대로45길 8-7","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","오늘의초밥","restaurant","50억 초밥왕","","","","경기 수원시 영통구 센트럴파크로127번길 18","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","넘은 봄","restaurant","B급 셰프","","","","제주 제주시 구좌읍 김녕로1길 75-1","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","가야가야 이대점","restaurant","골목식당 1호","","","","서울 서대문구 이화여대5길 7-3","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","스시논데","restaurant","광속요리사","","","","서울 종로구 종로18길 37","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","스낵바논데","restaurant","광속요리사","","","","서울 성동구 왕십리로 58","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","참치논데","restaurant","광속요리사","","","","서울 광진구 능동로37길 35","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","팔발라","restaurant","돌아온 소년","","","","서울 종로구 삼청로 61","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","에이넷","restaurant","돌아온 소년","","","","서울 강남구 논현로159길 46-6","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","카페 윰드","restaurant","멜버른 베스트","","","","서울 강남구 도산대로58길 18","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","피델리오","restaurant","방구석 다이닝","","","","서울 마포구 월드컵로19길 31-1","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","블그레","restaurant","봉주부","","","","서울 강남구 논현로175길 101-4","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","라운지 바이 블그레","restaurant","봉주부","","","","서울 강남구 논현로175길 101-4","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","마늘집","restaurant","뷔페집 둘째딸","","","","서울 마포구 양화로3길 15","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","전주비빔소리","restaurant","비빔대왕 유비빔","","","","전북 전주시 덕진구 건지산로 53-3","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","로기","restaurant","시크릿코스","","","","서울 용산구 한남대로27가길 32","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","심야식당 세이지","restaurant","일식 타짜","","","","서울 은평구 연서로27길 13-6","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","나카지마 고에몽","restaurant","일식 타짜","","","","서울 영등포구 국회대로54길 10","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","아오이토리","restaurant","제빵요리사","","","","서울 마포구 와우산로29길 8","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","언니네시골집 게스트하우스","stay","제주 게하 셰프","","","","제주 제주시 한경면 용수3길 38","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","잭잭","restaurant","짹짹이","","","","서울 용산구 회나무로6길 21","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","팔공산 엄마밥상","restaurant","천만 백반","","","","경북 칠곡군 동명면 팔공산로 157","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","미트컬쳐","restaurant","청와대 셰프","","","","강원 강릉시 경강로 2629","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","101chickenusa","restaurant","치킨대통령","","","","2151 Lemoine Ave, Fort Lee, NJ 07024, USA","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","엘몰리노","restaurant","코리안 타코킹","","","","서울 성동구 서울숲2길 19-18","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","라까예","restaurant","코리안 타코킹","","","","서울 중구 퇴계로85길 42","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","에스콘디도","restaurant","코리안 타코킹","","","","서울 용산구 한남대로20길 61-7","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","와일드플라워","restaurant","쿠킹 텔러","","","","서울 서초구 방배로26길 19","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","아타리","restaurant","통닭맨","","","","서울 성동구 성덕정19길 13","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","야키토리혼바","restaurant","통닭맨","","","","서울 용산구 후암로 79","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","야키토리 코치","restaurant","통닭맨","","","","서울 영등포구 영중로10길 32-4","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","포그","restaurant","평가절하","","","","서울 마포구 백범로16안길 15-1","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","이야이야앤프랜즈","restaurant","풀메 요리사","","","","서울 강남구 도산대로51길 22-1","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","사브서울","restaurant","프렌치돌","","","","서울 강남구 논현로175길 6","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","더 시옷","restaurant","해피버스데이","","","","서울 중구 수표로 30","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","장화","restaurant","황금삽","","","","경남 양산시 물금읍 증산역로 155","0.0","0.0","","2026-01-27"
"0","show","흑백요리사 시즌1","제이드앤워터","restaurant","후포리 촌놈","","","","서울 성동구 한림말3길 29","0.0","0.0","","2026-01-27"
